location_name,datetime_local,date,latitude,longitude,timezone,humidity,pm10,pm25,temperature,temp_meteostat_hourly,humidity_meteostat_hourly,precipitation_meteostat_hourly,wind_speed_meteostat_hourly,pressure_meteostat_hourly,cloud_cover_meteostat_hourly,pm25_coverage_percent_complete,pm10_coverage_percent_complete,temperature_coverage_percent_complete
Serena,2025-12-28 15:00:00,2025-12-28,25.03432,55.28811,Asia/Dubai,33,,22.4,28.1,26.7,33,0.0,22.4,1011.3,0,100.0,,100.0
Serena,2025-12-28 16:00:00,2025-12-28,25.03432,55.28811,Asia/Dubai,32,,24.0,27.2,26.5,32,0.0,22.1,1011.3,0,100.0,,100.0
Serena,2025-12-29 11:00:00,2025-12-29,25.03432,55.28811,Asia/Dubai,61,,37.0,29.5,24.9,61,0.0,37.7,1013.6,0,100.0,,100.0
Serena,2025-12-29 12:00:00,2025-12-29,25.03432,55.28811,Asia/Dubai,54,,34.7,33.3,26.2,54,0.0,35.8,1012.8,1,100.0,,100.0
Serena,2025-12-29 13:00:00,2025-12-29,25.03432,55.28811,Asia/Dubai,50,,40.2,28.9,26.6,50,0.0,35.9,1011.9,1,100.0,,100.0
Serena,2025-12-29 21:00:00,2025-12-29,25.03432,55.28811,Asia/Dubai,73,,37.7,21.4,20.3,73,0.0,14.3,1014.4,0,100.0,,100.0
Serena,2025-12-29 22:00:00,2025-12-29,25.03432,55.28811,Asia/Dubai,75,,33.0,21.9,20.7,75,0.0,14.1,1014.0,1,100.0,,100.0
Serena,2025-12-29 23:00:00,2025-12-29,25.03432,55.28811,Asia/Dubai,71,,29.3,21.0,20.4,71,0.0,14.5,1014.2,0,100.0,,100.0
Serena,2025-12-30 00:00:00,2025-12-30,25.03432,55.28811,Asia/Dubai,65,,39.4,21.2,20.0,65,0.0,15.9,1013.9,0,100.0,,100.0
Serena,2025-12-30 01:00:00,2025-12-30,25.03432,55.28811,Asia/Dubai,66,,34.1,21.6,19.6,66,0.0,15.9,1013.6,0,100.0,,100.0
Serena,2025-12-30 02:00:00,2025-12-30,25.03432,55.28811,Asia/Dubai,72,,22.3,21.9,19.1,72,0.0,15.1,1013.6,0,100.0,,100.0
Serena,2025-12-30 03:00:00,2025-12-30,25.03432,55.28811,Asia/Dubai,71,,13.4,21.8,19.0,71,0.0,18.4,1013.6,0,100.0,,100.0
Serena,2025-12-30 04:00:00,2025-12-30,25.03432,55.28811,Asia/Dubai,61,,12.8,21.2,19.3,61,0.0,21.1,1013.7,0,100.0,,100.0
Serena,2025-12-30 05:00:00,2025-12-30,25.03432,55.28811,Asia/Dubai,59,,14.3,21.1,19.3,59,0.0,21.1,1013.9,0,100.0,,100.0
Serena,2025-12-30 06:00:00,2025-12-30,25.03432,55.28811,Asia/Dubai,56,,11.1,20.6,19.1,56,0.0,21.7,1014.6,0,100.0,,100.0
Serena,2025-12-30 07:00:00,2025-12-30,25.03432,55.28811,Asia/Dubai,51,,9.75,20.5,19.1,51,0.0,23.4,1015.3,0,100.0,,100.0
Serena,2025-12-30 08:00:00,2025-12-30,25.03432,55.28811,Asia/Dubai,52,,8.11,20.7,19.6,52,0.0,21.4,1016.1,0,100.0,,100.0
Serena,2025-12-30 10:00:00,2025-12-30,25.03432,55.28811,Asia/Dubai,39,,7.51,23.8,22.7,39,0.0,33.7,1016.8,1,100.0,,100.0
Serena,2025-12-30 11:00:00,2025-12-30,25.03432,55.28811,Asia/Dubai,38,,7.11,28.9,23.1,38,0.0,33.0,1016.4,1,100.0,,100.0
Serena,2025-12-30 12:00:00,2025-12-30,25.03432,55.28811,Asia/Dubai,35,,7.41,28.5,23.3,35,0.0,33.9,1015.7,1,100.0,,100.0
Serena,2025-12-30 13:00:00,2025-12-30,25.03432,55.28811,Asia/Dubai,36,,7.74,26.1,23.6,36,0.0,36.8,1014.8,1,100.0,,100.0
Serena,2025-12-30 14:00:00,2025-12-30,25.03432,55.28811,Asia/Dubai,36,,7.87,26.2,23.5,36,0.0,37.0,1014.4,1,100.0,,100.0
Serena,2025-12-30 15:00:00,2025-12-30,25.03432,55.28811,Asia/Dubai,39,,9.09,24.2,22.8,39,0.0,36.8,1014.5,3,100.0,,100.0
Serena,2025-12-30 16:00:00,2025-12-30,25.03432,55.28811,Asia/Dubai,42,,10.0,23.9,22.2,42,0.0,35.3,1015.1,2,100.0,,100.0
Serena,2025-12-30 17:00:00,2025-12-30,25.03432,55.28811,Asia/Dubai,39,,13.0,23.0,22.4,39,0.0,31.6,1015.3,5,100.0,,100.0
Serena,2025-12-30 18:00:00,2025-12-30,25.03432,55.28811,Asia/Dubai,46,,12.8,22.1,21.5,46,0.0,26.3,1015.6,5,100.0,,100.0
Serena,2025-12-30 19:00:00,2025-12-30,25.03432,55.28811,Asia/Dubai,46,,15.0,21.7,21.4,46,0.0,24.0,1016.3,3,100.0,,100.0
Serena,2025-12-30 20:00:00,2025-12-30,25.03432,55.28811,Asia/Dubai,50,,15.1,21.6,20.8,50,0.0,26.4,1016.4,1,100.0,,100.0
Serena,2025-12-30 21:00:00,2025-12-30,25.03432,55.28811,Asia/Dubai,53,,16.8,21.6,20.6,53,0.0,26.3,1016.5,1,100.0,,100.0
Serena,2025-12-30 22:00:00,2025-12-30,25.03432,55.28811,Asia/Dubai,51,,17.2,21.5,20.8,51,0.0,25.7,1016.4,1,100.0,,100.0
Serena,2025-12-31 00:00:00,2025-12-31,25.03432,55.28811,Asia/Dubai,49,,14.8,21.2,20.9,49,0.0,28.2,1016.0,4,100.0,,100.0
Serena,2025-12-31 01:00:00,2025-12-31,25.03432,55.28811,Asia/Dubai,55,,15.0,21.0,20.5,55,0.0,29.3,1015.8,2,100.0,,100.0
Serena,2025-12-31 02:00:00,2025-12-31,25.03432,55.28811,Asia/Dubai,56,,12.7,20.9,20.3,56,0.0,25.0,1015.8,3,100.0,,100.0
Serena,2025-12-31 03:00:00,2025-12-31,25.03432,55.28811,Asia/Dubai,57,,13.6,21.2,20.3,57,0.0,30.0,1015.6,3,100.0,,100.0
Serena,2025-12-31 04:00:00,2025-12-31,25.03432,55.28811,Asia/Dubai,63,,13.7,21.0,19.9,63,0.0,31.3,1015.5,2,100.0,,100.0
Serena,2025-12-31 05:00:00,2025-12-31,25.03432,55.28811,Asia/Dubai,63,,20.2,20.8,19.7,63,0.0,30.6,1015.5,1,100.0,,100.0
Serena,2025-12-31 06:00:00,2025-12-31,25.03432,55.28811,Asia/Dubai,58,,12.7,20.1,19.0,58,0.0,30.9,1016.1,2,100.0,,100.0
Serena,2025-12-31 07:00:00,2025-12-31,25.03432,55.28811,Asia/Dubai,61,,8.4,19.6,18.5,61,0.0,29.4,1016.6,1,100.0,,100.0
Serena,2025-12-31 08:00:00,2025-12-31,25.03432,55.28811,Asia/Dubai,56,,11.1,19.4,18.7,56,0.0,29.2,1017.5,2,100.0,,100.0
Serena,2025-12-31 09:00:00,2025-12-31,25.03432,55.28811,Asia/Dubai,52,,12.6,20.0,19.9,52,0.0,31.5,1018.0,3,100.0,,100.0
Serena,2025-12-31 10:00:00,2025-12-31,25.03432,55.28811,Asia/Dubai,50,,10.5,21.2,20.6,50,0.0,29.1,1018.3,2,100.0,,100.0
Serena,2025-12-31 11:00:00,2025-12-31,25.03432,55.28811,Asia/Dubai,46,,9.42,22.9,21.2,46,0.0,25.8,1017.8,3,100.0,,100.0
Serena,2025-12-31 12:00:00,2025-12-31,25.03432,55.28811,Asia/Dubai,45,,7.3,25.4,21.6,45,0.0,23.5,1017.0,1,100.0,,100.0
Serena,2025-12-31 13:00:00,2025-12-31,25.03432,55.28811,Asia/Dubai,45,,8.26,26.5,21.8,45,0.0,21.7,1016.1,1,100.0,,100.0
Serena,2025-12-31 14:00:00,2025-12-31,25.03432,55.28811,Asia/Dubai,43,,6.96,26.0,21.8,43,0.0,20.4,1015.6,1,100.0,,100.0
Serena,2025-12-31 15:00:00,2025-12-31,25.03432,55.28811,Asia/Dubai,43,,11.4,24.1,21.7,43,0.0,19.2,1015.5,0,100.0,,100.0
Serena,2025-12-31 16:00:00,2025-12-31,25.03432,55.28811,Asia/Dubai,44,,15.6,22.4,21.3,44,0.0,18.0,1015.9,0,100.0,,100.0
Serena,2025-12-31 17:00:00,2025-12-31,25.03432,55.28811,Asia/Dubai,46,,14.8,22.2,20.7,46,0.0,15.8,1016.3,0,100.0,,100.0
Serena,2025-12-31 18:00:00,2025-12-31,25.03432,55.28811,Asia/Dubai,52,,13.0,21.2,19.7,52,0.0,14.2,1016.7,0,100.0,,100.0
Serena,2025-12-31 19:00:00,2025-12-31,25.03432,55.28811,Asia/Dubai,57,,21.0,19.9,18.6,57,0.0,9.6,1017.3,0,100.0,,100.0
Serena,2025-12-31 20:00:00,2025-12-31,25.03432,55.28811,Asia/Dubai,60,,33.8,19.2,18.1,60,0.0,7.8,1017.6,0,100.0,,100.0
Serena,2025-12-31 21:00:00,2025-12-31,25.03432,55.28811,Asia/Dubai,63,,42.3,19.2,17.3,63,0.0,8.9,1017.9,0,100.0,,100.0
Serena,2025-12-31 22:00:00,2025-12-31,25.03432,55.28811,Asia/Dubai,68,,46.4,18.6,16.1,68,0.0,9.7,1018.1,0,100.0,,100.0
Serena,2025-12-31 23:00:00,2025-12-31,25.03432,55.28811,Asia/Dubai,72,,47.3,18.1,15.5,72,0.0,9.2,1018.2,0,100.0,,100.0
Serena,2026-01-01 00:00:00,2026-01-01,25.03432,55.28811,Asia/Dubai,74,,43.1,17.8,15.0,74,0.0,9.4,1017.7,0,100.0,,100.0
Serena,2026-01-01 01:00:00,2026-01-01,25.03432,55.28811,Asia/Dubai,77,,54.2,17.2,14.3,77,0.0,9.0,1017.5,0,100.0,,100.0
Serena,2026-01-01 02:00:00,2026-01-01,25.03432,55.28811,Asia/Dubai,78,,51.6,16.9,14.1,78,0.0,10.2,1017.5,0,100.0,,100.0
Serena,2026-01-01 03:00:00,2026-01-01,25.03432,55.28811,Asia/Dubai,81,,46.4,16.5,13.5,81,0.0,10.8,1016.7,0,100.0,,100.0
Serena,2026-01-01 04:00:00,2026-01-01,25.03432,55.28811,Asia/Dubai,84,,41.5,16.0,12.7,84,0.0,10.6,1016.8,0,100.0,,100.0
Serena,2026-01-01 05:00:00,2026-01-01,25.03432,55.28811,Asia/Dubai,87,,32.3,15.5,12.0,87,0.0,11.4,1016.7,0,100.0,,100.0
Serena,2026-01-01 06:00:00,2026-01-01,25.03432,55.28811,Asia/Dubai,89,,21.0,15.1,11.3,89,0.0,11.4,1017.2,0,100.0,,100.0
Serena,2026-01-01 07:00:00,2026-01-01,25.03432,55.28811,Asia/Dubai,89,,17.3,15.0,11.0,89,0.0,11.6,1018.1,0,100.0,,100.0
Serena,2026-01-01 08:00:00,2026-01-01,25.03432,55.28811,Asia/Dubai,83,,18.8,15.0,11.9,83,0.0,10.5,1019.0,0,100.0,,100.0
Serena,2026-01-01 09:00:00,2026-01-01,25.03432,55.28811,Asia/Dubai,67,,16.4,16.7,15.4,67,0.0,10.9,1019.5,0,100.0,,100.0
Serena,2026-01-01 10:00:00,2026-01-01,25.03432,55.28811,Asia/Dubai,52,,9.56,19.2,18.7,52,0.0,10.2,1019.7,0,100.0,,100.0
Serena,2026-01-01 11:00:00,2026-01-01,25.03432,55.28811,Asia/Dubai,45,,11.1,23.9,20.1,45,0.0,6.1,1019.1,0,100.0,,100.0
Serena,2026-01-01 12:00:00,2026-01-01,25.03432,55.28811,Asia/Dubai,39,,10.8,29.1,21.0,39,0.0,5.0,1018.0,0,100.0,,100.0
Serena,2026-01-01 13:00:00,2026-01-01,25.03432,55.28811,Asia/Dubai,36,,11.4,29.8,21.7,36,0.0,7.4,1016.9,0,100.0,,100.0
Serena,2026-01-01 14:00:00,2026-01-01,25.03432,55.28811,Asia/Dubai,37,,11.7,25.6,22.4,37,0.0,10.6,1016.2,0,100.0,,100.0
Serena,2026-01-01 15:00:00,2026-01-01,25.03432,55.28811,Asia/Dubai,41,,11.4,23.0,22.5,41,0.0,11.7,1016.0,0,100.0,,100.0
Serena,2026-01-01 16:00:00,2026-01-01,25.03432,55.28811,Asia/Dubai,41,,11.4,21.8,22.5,41,0.0,9.4,1015.9,0,100.0,,100.0
Serena,2026-01-01 17:00:00,2026-01-01,25.03432,55.28811,Asia/Dubai,44,,12.7,21.3,21.7,44,0.0,10.9,1016.1,0,100.0,,100.0
Serena,2026-01-01 18:00:00,2026-01-01,25.03432,55.28811,Asia/Dubai,50,,15.2,20.5,20.3,50,0.0,12.9,1016.6,0,100.0,,100.0
Serena,2026-01-01 19:00:00,2026-01-01,25.03432,55.28811,Asia/Dubai,54,,21.8,19.5,19.2,54,0.0,13.8,1017.5,0,100.0,,100.0
Serena,2026-01-01 20:00:00,2026-01-01,25.03432,55.28811,Asia/Dubai,57,,27.6,18.7,18.3,57,0.0,10.8,1017.8,0,100.0,,100.0
Serena,2026-01-01 21:00:00,2026-01-01,25.03432,55.28811,Asia/Dubai,62,,26.9,18.2,17.5,62,0.0,7.3,1017.8,0,100.0,,100.0
Serena,2026-01-01 22:00:00,2026-01-01,25.03432,55.28811,Asia/Dubai,66,,24.2,17.6,17.0,66,0.0,8.1,1017.9,0,100.0,,100.0
Serena,2026-01-01 23:00:00,2026-01-01,25.03432,55.28811,Asia/Dubai,71,,33.6,17.0,16.2,71,0.0,7.5,1017.9,0,100.0,,100.0
Serena,2026-01-02 00:00:00,2026-01-02,25.03432,55.28811,Asia/Dubai,75,,30.7,16.5,15.3,75,0.0,10.4,1017.6,0,100.0,,100.0
Serena,2026-01-02 01:00:00,2026-01-02,25.03432,55.28811,Asia/Dubai,76,,30.9,16.0,14.5,76,0.0,11.1,1017.7,0,100.0,,100.0
Serena,2026-01-02 02:00:00,2026-01-02,25.03432,55.28811,Asia/Dubai,77,,31.8,15.5,13.6,77,0.0,11.6,1017.7,0,100.0,,100.0
Serena,2026-01-02 03:00:00,2026-01-02,25.03432,55.28811,Asia/Dubai,79,,28.7,15.1,13.2,79,0.0,11.9,1017.7,0,100.0,,100.0
Serena,2026-01-02 04:00:00,2026-01-02,25.03432,55.28811,Asia/Dubai,82,,35.2,15.0,12.9,82,0.0,11.9,1017.6,0,100.0,,100.0
Serena,2026-01-02 05:00:00,2026-01-02,25.03432,55.28811,Asia/Dubai,85,,38.7,14.8,12.7,85,0.0,11.7,1017.8,0,100.0,,100.0
Serena,2026-01-02 06:00:00,2026-01-02,25.03432,55.28811,Asia/Dubai,87,,41.4,14.6,12.5,87,0.0,11.5,1018.3,0,100.0,,100.0
Serena,2026-01-02 07:00:00,2026-01-02,25.03432,55.28811,Asia/Dubai,88,,44.5,14.7,12.3,88,0.0,11.5,1019.0,0,100.0,,100.0
Serena,2026-01-02 08:00:00,2026-01-02,25.03432,55.28811,Asia/Dubai,85,,44.5,14.9,13.3,85,0.0,10.9,1019.7,0,100.0,,100.0
Serena,2026-01-02 09:00:00,2026-01-02,25.03432,55.28811,Asia/Dubai,73,,42.2,16.5,16.6,73,0.0,10.8,1020.5,1,100.0,,100.0
Serena,2026-01-02 10:00:00,2026-01-02,25.03432,55.28811,Asia/Dubai,67,,32.7,18.9,18.9,67,0.0,11.9,1020.9,0,100.0,,100.0
Serena,2026-01-02 11:00:00,2026-01-02,25.03432,55.28811,Asia/Dubai,64,,23.7,23.7,20.6,64,0.0,11.6,1020.5,0,100.0,,100.0
Serena,2026-01-02 12:00:00,2026-01-02,25.03432,55.28811,Asia/Dubai,60,,20.5,29.8,21.9,60,0.0,10.4,1019.5,0,100.0,,100.0
Serena,2026-01-02 13:00:00,2026-01-02,25.03432,55.28811,Asia/Dubai,57,,23.2,30.7,23.0,57,0.0,13.0,1018.3,0,100.0,,100.0
Serena,2026-01-02 14:00:00,2026-01-02,25.03432,55.28811,Asia/Dubai,53,,19.1,26.5,23.9,53,0.0,16.6,1017.6,0,100.0,,100.0
Serena,2026-01-02 15:00:00,2026-01-02,25.03432,55.28811,Asia/Dubai,55,,16.7,24.0,23.6,55,0.0,17.5,1017.6,0,100.0,,100.0
Serena,2026-01-02 16:00:00,2026-01-02,25.03432,55.28811,Asia/Dubai,59,,17.5,23.0,23.0,59,0.0,17.0,1017.6,0,100.0,,100.0
Serena,2026-01-02 17:00:00,2026-01-02,25.03432,55.28811,Asia/Dubai,62,,15.8,22.4,22.2,62,0.0,16.3,1018.1,0,100.0,,100.0
Serena,2026-01-02 18:00:00,2026-01-02,25.03432,55.28811,Asia/Dubai,68,,20.2,21.6,21.2,68,0.0,12.7,1018.6,0,100.0,,100.0
Serena,2026-01-02 19:00:00,2026-01-02,25.03432,55.28811,Asia/Dubai,73,,24.2,20.8,20.3,73,0.0,10.1,1019.3,0,100.0,,100.0
Serena,2026-01-02 20:00:00,2026-01-02,25.03432,55.28811,Asia/Dubai,77,,36.3,19.8,19.6,77,0.0,7.2,1019.4,0,100.0,,100.0
Serena,2026-01-02 21:00:00,2026-01-02,25.03432,55.28811,Asia/Dubai,80,,68.3,19.4,19.0,80,0.0,7.8,1019.5,0,100.0,,100.0
Serena,2026-01-02 22:00:00,2026-01-02,25.03432,55.28811,Asia/Dubai,84,,72.2,18.9,18.3,84,0.0,8.2,1019.6,0,100.0,,100.0
Serena,2026-01-02 23:00:00,2026-01-02,25.03432,55.28811,Asia/Dubai,86,,119.0,18.6,17.4,86,0.0,8.7,1019.4,0,100.0,,100.0
Serena,2026-01-03 00:00:00,2026-01-03,25.03432,55.28811,Asia/Dubai,89,,138.0,18.1,16.6,89,0.0,9.2,1019.2,0,100.0,,100.0
Serena,2026-01-03 01:00:00,2026-01-03,25.03432,55.28811,Asia/Dubai,92,,144.0,17.6,16.0,92,0.0,8.5,1019.1,0,100.0,,100.0
Serena,2026-01-03 02:00:00,2026-01-03,25.03432,55.28811,Asia/Dubai,92,,142.0,17.3,15.6,92,0.0,9.3,1019.1,0,100.0,,100.0
Serena,2026-01-03 03:00:00,2026-01-03,25.03432,55.28811,Asia/Dubai,93,,151.0,16.8,15.3,93,0.0,10.0,1018.7,0,100.0,,100.0
Serena,2026-01-03 04:00:00,2026-01-03,25.03432,55.28811,Asia/Dubai,93,,155.0,16.4,15.1,93,0.0,10.8,1018.4,0,100.0,,100.0
Serena,2026-01-03 05:00:00,2026-01-03,25.03432,55.28811,Asia/Dubai,94,,118.0,16.5,14.6,94,0.0,10.8,1018.4,0,100.0,,100.0
Serena,2026-01-03 06:00:00,2026-01-03,25.03432,55.28811,Asia/Dubai,98,,73.7,17.0,13.8,98,0.0,10.7,1018.8,5,100.0,,100.0
Serena,2026-01-03 07:00:00,2026-01-03,25.03432,55.28811,Asia/Dubai,99,,63.9,17.2,12.8,99,0.0,10.1,1019.6,8,100.0,,100.0
Serena,2026-01-03 08:00:00,2026-01-03,25.03432,55.28811,Asia/Dubai,99,,61.2,17.1,12.9,99,0.0,8.6,1020.0,8,100.0,,100.0
Serena,2026-01-03 09:00:00,2026-01-03,25.03432,55.28811,Asia/Dubai,99,,58.6,17.6,14.4,99,0.0,7.8,1020.6,8,100.0,,100.0
Serena,2026-01-03 10:00:00,2026-01-03,25.03432,55.28811,Asia/Dubai,88,,56.8,19.2,17.6,88,0.0,7.1,1020.9,1,100.0,,100.0
Serena,2026-01-03 11:00:00,2026-01-03,25.03432,55.28811,Asia/Dubai,70,,47.9,23.8,20.8,70,0.0,7.6,1020.2,0,100.0,,100.0
Serena,2026-01-03 12:00:00,2026-01-03,25.03432,55.28811,Asia/Dubai,59,,33.5,30.0,22.7,59,0.0,10.8,1019.6,0,100.0,,100.0
Serena,2026-01-03 13:00:00,2026-01-03,25.03432,55.28811,Asia/Dubai,54,,21.9,30.8,23.8,54,0.0,13.4,1018.5,0,100.0,,100.0
Serena,2026-01-03 14:00:00,2026-01-03,25.03432,55.28811,Asia/Dubai,50,,22.6,26.7,24.3,50,0.0,13.9,1017.7,0,100.0,,100.0
Serena,2026-01-03 15:00:00,2026-01-03,25.03432,55.28811,Asia/Dubai,50,,24.5,24.5,24.3,50,0.0,14.8,1017.3,0,100.0,,100.0
Serena,2026-01-03 16:00:00,2026-01-03,25.03432,55.28811,Asia/Dubai,53,,27.4,23.5,23.7,53,0.0,15.6,1017.3,0,100.0,,100.0
Serena,2026-01-03 17:00:00,2026-01-03,25.03432,55.28811,Asia/Dubai,58,,28.7,22.9,22.9,58,0.0,15.8,1017.6,0,100.0,,100.0
Serena,2026-01-03 18:00:00,2026-01-03,25.03432,55.28811,Asia/Dubai,66,,28.5,22.1,21.5,66,0.0,12.1,1018.1,0,100.0,,100.0
Serena,2026-01-03 19:00:00,2026-01-03,25.03432,55.28811,Asia/Dubai,72,,32.2,21.1,20.6,72,0.0,9.8,1018.8,0,100.0,,100.0
Serena,2026-01-03 20:00:00,2026-01-03,25.03432,55.28811,Asia/Dubai,77,,53.6,20.6,19.8,77,0.0,8.5,1019.3,0,100.0,,100.0
Serena,2026-01-03 21:00:00,2026-01-03,25.03432,55.28811,Asia/Dubai,79,,48.8,20.4,19.0,79,0.0,8.7,1019.6,0,100.0,,100.0
Serena,2026-01-03 22:00:00,2026-01-03,25.03432,55.28811,Asia/Dubai,82,,45.5,19.9,18.4,82,0.0,8.3,1019.6,0,100.0,,100.0
Serena,2026-01-03 23:00:00,2026-01-03,25.03432,55.28811,Asia/Dubai,85,,47.2,19.3,17.8,85,0.0,8.1,1019.6,0,100.0,,100.0
Serena,2026-01-04 00:00:00,2026-01-04,25.03432,55.28811,Asia/Dubai,88,,49.1,18.9,17.0,88,0.0,8.4,1019.6,0,100.0,,100.0
Serena,2026-01-04 01:00:00,2026-01-04,25.03432,55.28811,Asia/Dubai,90,,62.2,18.5,16.6,90,0.0,9.4,1019.3,0,100.0,,100.0
Serena,2026-01-04 02:00:00,2026-01-04,25.03432,55.28811,Asia/Dubai,90,,70.9,18.1,16.2,90,0.0,9.3,1019.2,0,100.0,,100.0
Serena,2026-01-04 03:00:00,2026-01-04,25.03432,55.28811,Asia/Dubai,93,,71.8,17.8,15.8,93,0.0,10.0,1018.8,0,100.0,,100.0
Serena,2026-01-04 04:00:00,2026-01-04,25.03432,55.28811,Asia/Dubai,94,,72.7,17.6,15.6,94,0.0,11.1,1018.6,0,100.0,,100.0
Serena,2026-01-04 05:00:00,2026-01-04,25.03432,55.28811,Asia/Dubai,94,,76.1,17.5,15.3,94,0.0,11.7,1018.6,0,100.0,,100.0
Serena,2026-01-04 06:00:00,2026-01-04,25.03432,55.28811,Asia/Dubai,93,,75.1,17.2,15.2,93,0.0,12.3,1019.0,0,100.0,,100.0
Serena,2026-01-04 07:00:00,2026-01-04,25.03432,55.28811,Asia/Dubai,94,,72.8,17.1,15.1,94,0.0,12.6,1019.5,0,100.0,,100.0
Serena,2026-01-04 08:00:00,2026-01-04,25.03432,55.28811,Asia/Dubai,93,,65.0,17.3,15.8,93,0.0,13.0,1020.3,1,100.0,,100.0
Serena,2026-01-04 09:00:00,2026-01-04,25.03432,55.28811,Asia/Dubai,86,,51.9,18.1,18.5,86,0.0,13.6,1020.2,0,100.0,,100.0
Serena,2026-01-04 10:00:00,2026-01-04,25.03432,55.28811,Asia/Dubai,78,,46.1,19.9,20.7,78,0.0,13.9,1020.6,0,100.0,,100.0
Serena,2026-01-04 11:00:00,2026-01-04,25.03432,55.28811,Asia/Dubai,70,,38.6,24.4,22.9,70,0.0,14.2,1020.2,0,100.0,,100.0
Serena,2026-01-04 12:00:00,2026-01-04,25.03432,55.28811,Asia/Dubai,64,,32.8,30.5,24.7,64,0.0,16.4,1019.2,0,100.0,,100.0
Serena,2026-01-04 13:00:00,2026-01-04,25.03432,55.28811,Asia/Dubai,51,,30.2,32.3,25.9,51,0.0,20.6,1018.2,0,100.0,,100.0
Serena,2026-01-04 14:00:00,2026-01-04,25.03432,55.28811,Asia/Dubai,51,,38.7,28.3,25.8,51,0.0,22.7,1017.6,0,100.0,,100.0
Serena,2026-01-04 16:00:00,2026-01-04,25.03432,55.28811,Asia/Dubai,54,,37.5,24.7,24.7,54,0.0,23.7,1017.5,0,100.0,,100.0
Serena,2026-01-04 17:00:00,2026-01-04,25.03432,55.28811,Asia/Dubai,57,,34.1,23.9,23.7,57,0.0,22.2,1017.9,0,100.0,,100.0
Serena,2026-01-04 18:00:00,2026-01-04,25.03432,55.28811,Asia/Dubai,62,,27.3,22.9,22.5,62,0.0,17.1,1018.5,0,100.0,,100.0
Serena,2026-01-04 19:00:00,2026-01-04,25.03432,55.28811,Asia/Dubai,69,,30.7,22.2,21.7,69,0.0,13.8,1019.2,0,100.0,,100.0
Serena,2026-01-04 20:00:00,2026-01-04,25.03432,55.28811,Asia/Dubai,76,,35.6,21.9,20.9,76,0.0,11.9,1019.6,0,100.0,,100.0
Serena,2026-01-04 21:00:00,2026-01-04,25.03432,55.28811,Asia/Dubai,81,,27.4,21.3,20.2,81,0.0,11.9,1019.9,0,100.0,,100.0
Serena,2026-01-04 22:00:00,2026-01-04,25.03432,55.28811,Asia/Dubai,81,,15.3,20.7,19.5,81,0.0,13.4,1020.2,0,100.0,,100.0
Serena,2026-01-04 23:00:00,2026-01-04,25.03432,55.28811,Asia/Dubai,77,,8.12,20.8,18.9,77,0.0,13.9,1020.2,0,100.0,,100.0
Serena,2026-01-05 00:00:00,2026-01-05,25.03432,55.28811,Asia/Dubai,78,,6.67,20.0,18.2,78,0.0,12.7,1020.3,0,100.0,,100.0
Serena,2026-01-05 01:00:00,2026-01-05,25.03432,55.28811,Asia/Dubai,81,,7.71,19.2,17.4,81,0.0,11.8,1020.3,0,100.0,,100.0
Serena,2026-01-05 02:00:00,2026-01-05,25.03432,55.28811,Asia/Dubai,82,,9.63,18.5,16.8,82,0.0,9.7,1020.1,1,100.0,,100.0
Serena,2026-01-05 03:00:00,2026-01-05,25.03432,55.28811,Asia/Dubai,84,,12.4,17.9,16.3,84,0.0,9.3,1020.0,1,100.0,,100.0
Serena,2026-01-05 04:00:00,2026-01-05,25.03432,55.28811,Asia/Dubai,85,,16.7,17.3,16.0,85,0.0,10.9,1020.0,0,100.0,,100.0
Serena,2026-01-05 05:00:00,2026-01-05,25.03432,55.28811,Asia/Dubai,88,,20.5,17.8,15.3,88,0.0,11.1,1020.2,0,100.0,,100.0
Serena,2026-01-05 06:00:00,2026-01-05,25.03432,55.28811,Asia/Dubai,90,,18.5,17.5,14.8,90,0.0,11.5,1020.7,0,100.0,,100.0
Serena,2026-01-05 07:00:00,2026-01-05,25.03432,55.28811,Asia/Dubai,90,,21.3,17.0,14.4,90,0.0,12.6,1021.3,0,100.0,,100.0
Serena,2026-01-05 08:00:00,2026-01-05,25.03432,55.28811,Asia/Dubai,87,,19.0,16.7,15.3,87,0.0,12.9,1022.1,0,100.0,,100.0
Serena,2026-01-05 09:00:00,2026-01-05,25.03432,55.28811,Asia/Dubai,76,,19.1,18.1,17.7,76,0.0,11.7,1022.8,0,100.0,,100.0
Serena,2026-01-05 10:00:00,2026-01-05,25.03432,55.28811,Asia/Dubai,66,,16.2,20.2,20.1,66,0.0,9.7,1023.3,0,100.0,,100.0
